2018,政治経済学部,基礎演習　01,岩井　方男,春学期  水2時限,方法論,1,3,3-605,早稲田,指定なし,基礎演習,基礎演習,基礎演習,初級レベル（入門・導入）,演習／ゼミ,false,false,春学期,3,2,3-605,開講時に指定する。,"[{""name""=>""試験"", ""rate""=>""0％"", ""detail""=>""行わない。""}, {""name""=>""レポート"", ""rate""=>""50％"", ""detail""=>""最終的に提出される基礎演習論文と演習内で少なくとも一回課されるレポートで評価する。基礎演習論文は、論文としての体裁が整っているか、演習での議論を反映した内容を備えているかによって評価される。基礎演習論文を提出しない場合は、基礎演習を不合格とする。""}, {""name""=>""平常点評価"", ""rate""=>""50％"", ""detail""=>""演習への出席、授業態度、課題の達成度、議論への取り組みなどを、クラスごとに総合的に評価する。""}]"
2018,政治経済学部,基礎演習　02,岡本　暁子,春学期  木2時限,方法論,1,3,3-705（演習室）,早稲田,指定なし,基礎演習,基礎演習,基礎演習,初級レベル（入門・導入）,演習／ゼミ,false,false,春学期,4,2,3-705（演習室）,開講時に指定する。,"[{""name""=>""試験"", ""rate""=>""0％"", ""detail""=>""行わない。""}, {""name""=>""レポート"", ""rate""=>""50％"", ""detail""=>""最終的に提出される基礎演習論文と演習内で少なくとも一回課されるレポートで評価する。基礎演習論文は、論文としての体裁が整っているか、演習での議論を反映した内容を備えているかによって評価される。基礎演習論文を提出しない場合は、基礎演習を不合格とする。""}, {""name""=>""平常点評価"", ""rate""=>""50％"", ""detail""=>""演習への出席、授業態度、課題の達成度、議論への取り組みなどを、クラスごとに総合的に評価する。""}]"
2018,政治経済学部,基礎演習　03,沖田　吉穗,春学期  金3時限,方法論,1,3,3-609（演習室）,早稲田,指定なし,基礎演習,基礎演習,基礎演習,初級レベル（入門・導入）,演習／ゼミ,false,false,春学期,5,3,3-609（演習室）,開講時に指定する。,"[{""name""=>""試験"", ""rate""=>""0％"", ""detail""=>""行わない。""}, {""name""=>""レポート"", ""rate""=>""50％"", ""detail""=>""最終的に提出される基礎演習論文と演習内で少なくとも一回課されるレポートで評価する。基礎演習論文は、論文としての体裁が整っているか、演習での議論を反映した内容を備えているかによって評価される。基礎演習論文を提出しない場合は、基礎演習を不合格とする。""}, {""name""=>""平常点評価"", ""rate""=>""50％"", ""detail""=>""演習への出席、授業態度、課題の達成度、議論への取り組みなどを、クラスごとに総合的に評価する。""}]"
2018,政治経済学部,基礎演習　04,森　達也,春学期  水3時限,方法論,1,3,3-711（演習室）,早稲田,指定なし,基礎演習,基礎演習,基礎演習,初級レベル（入門・導入）,演習／ゼミ,false,false,春学期,3,3,3-711（演習室）,開講時に指定する。,"[{""name""=>""試験"", ""rate""=>""0％"", ""detail""=>""行わない。""}, {""name""=>""レポート"", ""rate""=>""50％"", ""detail""=>""最終的に提出される基礎演習論文と演習内で少なくとも一回課されるレポートで評価する。基礎演習論文は、論文としての体裁が整っているか、演習での議論を反映した内容を備えているかによって評価される。基礎演習論文を提出しない場合は、基礎演習を不合格とする。""}, {""name""=>""平常点評価"", ""rate""=>""50％"", ""detail""=>""演習への出席、授業態度、課題の達成度、議論への取り組みなどを、クラスごとに総合的に評価する。""}]"
2018,政治経済学部,基礎演習　05,岡山　茂,春学期  水2時限,方法論,1,3,3-909実習室,早稲田,指定なし,基礎演習,基礎演習,基礎演習,初級レベル（入門・導入）,演習／ゼミ,false,false,春学期,3,2,3-909実習室,開講時に指定する。,"[{""name""=>""試験"", ""rate""=>""0％"", ""detail""=>""行わない。""}, {""name""=>""レポート"", ""rate""=>""50％"", ""detail""=>""最終的に提出される基礎演習論文と演習内で少なくとも一回課されるレポートで評価する。基礎演習論文は、論文としての体裁が整っているか、演習での議論を反映した内容を備えているかによって評価される。基礎演習論文を提出しない場合は、基礎演習を不合格とする。""}, {""name""=>""平常点評価"", ""rate""=>""50％"", ""detail""=>""演習への出席、授業態度、課題の達成度、議論への取り組みなどを、クラスごとに総合的に評価する。""}]"
2018,政治経済学部,基礎演習　06,斉藤　寿雄,春学期  水2時限,方法論,1,3,3-708（演習室）,早稲田,指定なし,基礎演習,基礎演習,基礎演習,初級レベル（入門・導入）,演習／ゼミ,false,false,春学期,3,2,3-708（演習室）,開講時に指定する。,"[{""name""=>""試験"", ""rate""=>""0％"", ""detail""=>""行わない。""}, {""name""=>""レポート"", ""rate""=>""50％"", ""detail""=>""最終的に提出される基礎演習論文と演習内で少なくとも一回課されるレポートで評価する。基礎演習論文は、論文としての体裁が整っているか、演習での議論を反映した内容を備えているかによって評価される。基礎演習論文を提出しない場合は、基礎演習を不合格とする。""}, {""name""=>""平常点評価"", ""rate""=>""50％"", ""detail""=>""演習への出席、授業態度、課題の達成度、議論への取り組みなどを、クラスごとに総合的に評価する。""}]"
2018,政治経済学部,基礎演習　07,岩井　方男,春学期  火2時限,方法論,1,3,3-708（演習室）,早稲田,指定なし,基礎演習,基礎演習,基礎演習,初級レベル（入門・導入）,演習／ゼミ,false,false,春学期,2,2,3-708（演習室）,開講時に指定する。,"[{""name""=>""試験"", ""rate""=>""0％"", ""detail""=>""行わない。""}, {""name""=>""レポート"", ""rate""=>""50％"", ""detail""=>""最終的に提出される基礎演習論文と演習内で少なくとも一回課されるレポートで評価する。基礎演習論文は、論文としての体裁が整っているか、演習での議論を反映した内容を備えているかによって評価される。基礎演習論文を提出しない場合は、基礎演習を不合格とする。""}, {""name""=>""平常点評価"", ""rate""=>""50％"", ""detail""=>""演習への出席、授業態度、課題の達成度、議論への取り組みなどを、クラスごとに総合的に評価する。""}]"
2018,政治経済学部,基礎演習　08,ソジエ内田　恵美,春学期  水2時限,方法論,1,3,3-609（演習室）,早稲田,指定なし,基礎演習,基礎演習,基礎演習,初級レベル（入門・導入）,演習／ゼミ,false,false,春学期,3,2,3-609（演習室）,開講時に指定する。,"[{""name""=>""試験"", ""rate""=>""0％"", ""detail""=>""行わない。""}, {""name""=>""レポート"", ""rate""=>""50％"", ""detail""=>""最終的に提出される基礎演習論文と演習内で少なくとも一回課されるレポートで評価する。基礎演習論文は、論文としての体裁が整っているか、演習での議論を反映した内容を備えているかによって評価される。基礎演習論文を提出しない場合は、基礎演習を不合格とする。""}, {""name""=>""平常点評価"", ""rate""=>""50％"", ""detail""=>""演習への出席、授業態度、課題の達成度、議論への取り組みなどを、クラスごとに総合的に評価する。""}]"
2018,政治経済学部,基礎演習　09,広瀬　健太郎,春学期  木2時限,方法論,1,3,3-708（演習室）,早稲田,指定なし,基礎演習,基礎演習,基礎演習,初級レベル（入門・導入）,演習／ゼミ,false,false,春学期,4,2,3-708（演習室）,開講時に指定する。,"[{""name""=>""試験"", ""rate""=>""0％"", ""detail""=>""行わない。""}, {""name""=>""レポート"", ""rate""=>""50％"", ""detail""=>""最終的に提出される基礎演習論文と演習内で少なくとも一回課されるレポートで評価する。基礎演習論文は、論文としての体裁が整っているか、演習での議論を反映した内容を備えているかによって評価される。基礎演習論文を提出しない場合は、基礎演習を不合格とする。""}, {""name""=>""平常点評価"", ""rate""=>""50％"", ""detail""=>""演習への出席、授業態度、課題の達成度、議論への取り組みなどを、クラスごとに総合的に評価する。""}]"
2018,政治経済学部,基礎演習　10,田中　幹人,春学期  水2時限,方法論,1,3,3-812（演習室）,早稲田,指定なし,基礎演習,基礎演習,基礎演習,初級レベル（入門・導入）,演習／ゼミ,false,false,春学期,3,2,3-812（演習室）,開講時に指定する。,"[{""name""=>""試験"", ""rate""=>""0％"", ""detail""=>""行わない。""}, {""name""=>""レポート"", ""rate""=>""50％"", ""detail""=>""最終的に提出される基礎演習論文と演習内で少なくとも一回課されるレポートで評価する。基礎演習論文は、論文としての体裁が整っているか、演習での議論を反映した内容を備えているかによって評価される。基礎演習論文を提出しない場合は、基礎演習を不合格とする。""}, {""name""=>""平常点評価"", ""rate""=>""50％"", ""detail""=>""演習への出席、授業態度、課題の達成度、議論への取り組みなどを、クラスごとに総合的に評価する。""}]"
