2018,人間科学部,専門ゼミII（社会文化心理学）,古山　宣洋,秋学期  火5-6,専門ゼミ,3,4,100-S202,所沢,日本語,人間科学,人間科学基幹,卒業論文/研究、修士/博士論文,上級レベル,演習／ゼミ,false,false,秋学期,2,5,100-S202,指定なし,"[{""name""=>""レポート"", ""rate""=>""60％"", ""detail""=>""学期前半終了時・後半終了時に、研究進捗状況（研究計画・実験進捗状況等）を報告するレポートを求めます。""}, {""name""=>""平常点評価"", ""rate""=>""40％"", ""detail""=>""授業・ゼミ合宿の参加度\n・研究のフェーズに応じた発表・報告、ディスカッションができているかどうか\n・他の発表者に対して、適切にコメントやディスカッションができているかどうか\nなどに基いて評価します。""}]"
2018,人間科学部,専門ゼミII（社会文化心理学）,古山　宣洋,秋学期  火5-6,専門ゼミ,3,4,100-S202,所沢,日本語,人間科学,人間科学基幹,卒業論文/研究、修士/博士論文,上級レベル,演習／ゼミ,false,false,秋学期,2,6,100-S202,指定なし,"[{""name""=>""レポート"", ""rate""=>""60％"", ""detail""=>""学期前半終了時・後半終了時に、研究進捗状況（研究計画・実験進捗状況等）を報告するレポートを求めます。""}, {""name""=>""平常点評価"", ""rate""=>""40％"", ""detail""=>""授業・ゼミ合宿の参加度\n・研究のフェーズに応じた発表・報告、ディスカッションができているかどうか\n・他の発表者に対して、適切にコメントやディスカッションができているかどうか\nなどに基いて評価します。""}]"
2018,人間科学部,専門ゼミII（細胞制御学）,原　太一,秋学期  木5-6,専門ゼミ,3,4,100-S101,所沢,日本語,人間科学,人間科学基幹,卒業論文/研究、修士/博士論文,上級レベル,演習／ゼミ,false,false,秋学期,4,5,100-S101,適宜指定します。,"[{""name""=>""レポート"", ""rate""=>""20％"", ""detail""=>""授業内容の理解度確認を行います。""}, {""name""=>""平常点評価"", ""rate""=>""80％"", ""detail""=>""授業参加への積極性を評価します。""}]"
2018,人間科学部,専門ゼミII（細胞制御学）,原　太一,秋学期  木5-6,専門ゼミ,3,4,100-S101,所沢,日本語,人間科学,人間科学基幹,卒業論文/研究、修士/博士論文,上級レベル,演習／ゼミ,false,false,秋学期,4,6,100-S101,適宜指定します。,"[{""name""=>""レポート"", ""rate""=>""20％"", ""detail""=>""授業内容の理解度確認を行います。""}, {""name""=>""平常点評価"", ""rate""=>""80％"", ""detail""=>""授業参加への積極性を評価します。""}]"
2018,人間科学部,専門ゼミII（予防医科学・生物学的精神医学）,掛山　正心／奥野　浩行,秋学期  木5-6,専門ゼミ,3,4,100-306,所沢,日本語,人間科学,人間科学基幹,卒業論文/研究、修士/博士論文,上級レベル,演習／ゼミ,false,false,秋学期,4,5,100-306,演習中で指定する。,"[{""name""=>""平常点評価"", ""rate""=>""100％"", ""detail""=>""演習への取り組みを直接判定する。""}]"
2018,人間科学部,専門ゼミII（予防医科学・生物学的精神医学）,掛山　正心／奥野　浩行,秋学期  木5-6,専門ゼミ,3,4,100-306,所沢,日本語,人間科学,人間科学基幹,卒業論文/研究、修士/博士論文,上級レベル,演習／ゼミ,false,false,秋学期,4,6,100-306,演習中で指定する。,"[{""name""=>""平常点評価"", ""rate""=>""100％"", ""detail""=>""演習への取り組みを直接判定する。""}]"
2018,人間科学部,専門ゼミII（応用健康科学）,竹中　晃二,秋学期  木3-4,専門ゼミ,3,4,100-S102,所沢,日本語,人間科学,人間科学基幹,卒業論文/研究、修士/博士論文,上級レベル,演習／ゼミ,false,false,秋学期,4,3,100-S102,関連研究論文,"[{""name""=>""レポート"", ""rate""=>""25％"", ""detail""=>""レジュメの完成度""}, {""name""=>""平常点評価"", ""rate""=>""75％"", ""detail""=>""出席および課題の実践の程度""}]"
2018,人間科学部,専門ゼミII（応用健康科学）,竹中　晃二,秋学期  木3-4,専門ゼミ,3,4,100-S102,所沢,日本語,人間科学,人間科学基幹,卒業論文/研究、修士/博士論文,上級レベル,演習／ゼミ,false,false,秋学期,4,4,100-S102,関連研究論文,"[{""name""=>""レポート"", ""rate""=>""25％"", ""detail""=>""レジュメの完成度""}, {""name""=>""平常点評価"", ""rate""=>""75％"", ""detail""=>""出席および課題の実践の程度""}]"
2018,人間科学部,専門ゼミII（環境生理学）,永島　計,秋学期  木5-6,専門ゼミ,3,4,100-407,所沢,日本語,人間科学,人間科学基幹,卒業論文/研究、修士/博士論文,上級レベル,演習／ゼミ,false,false,秋学期,4,5,100-407,"Neuroscience, Exploring the Brain, 3rd edition； Bear, Connnors, Paradiso； Lippincott Williams, and Wilkinsons","[{""name""=>""レポート"", ""rate""=>""50％"", ""detail""=>""毎回レポートの提出、評価""}, {""name""=>""平常点評価"", ""rate""=>""50％"", ""detail""=>""講義への積極的な参加と理解度で評価""}]"
2018,人間科学部,専門ゼミII（環境生理学）,永島　計,秋学期  木5-6,専門ゼミ,3,4,100-407,所沢,日本語,人間科学,人間科学基幹,卒業論文/研究、修士/博士論文,上級レベル,演習／ゼミ,false,false,秋学期,4,6,100-407,"Neuroscience, Exploring the Brain, 3rd edition； Bear, Connnors, Paradiso； Lippincott Williams, and Wilkinsons","[{""name""=>""レポート"", ""rate""=>""50％"", ""detail""=>""毎回レポートの提出、評価""}, {""name""=>""平常点評価"", ""rate""=>""50％"", ""detail""=>""講義への積極的な参加と理解度で評価""}]"
