2018,創造理工学部,コントロールエンジニアリング　　【前年度成績S評価者用】,岩田　浩康／大谷　淳／鈴木　太郎,春学期  無その他,専門必修,2,2,"",西早稲田（旧大久保）,日本語,制御・システム工学,その他制御・システム工学,制御・システム工学,中級レベル（発展・応用）,講義,false,false,春学期,なし,なし,なし,なし,なし
2018,創造理工学部,マテリアルズエンジニアリング,岩崎　清隆／菅野　重樹／本間　大／吉田　誠,秋学期  月2時限,専門必修,2,2,57-201室,西早稲田（旧大久保）,日本語,機械工学,機械工学,機械材料・材料力学,中級レベル（発展・応用）,講義,false,false,秋学期,1,2,57-201室,吉田担当分、岩崎先生担当分の教科書について：生協にて、W.F.Smith著 Fundamentals of Materials Science and Engineering を購入してください。,なし
2018,創造理工学部,マテリアルズエンジニアリング　　【前年度成績S評価者用】,岩崎　清隆／菅野　重樹／本間　大／吉田　誠,秋学期  無その他,専門必修,2,2,"",西早稲田（旧大久保）,日本語,機械工学,機械工学,機械材料・材料力学,中級レベル（発展・応用）,講義,false,false,秋学期,なし,なし,なし,なし,なし
2018,創造理工学部,エンジニアリング・サーモダイナミクス,小野田　弘士／勝田　正文／草鹿　仁／中垣　隆雄,秋学期  月4-5,専門必修,2,2,57-202室,西早稲田（旧大久保）,日本語,機械工学,機械工学,熱工学,中級レベル（発展・応用）,講義,false,false,秋学期,1,4,57-202室,工業熱学第2版 斎藤孟・小泉睦男共著（共立出版）,"[{""name""=>""試験"", ""rate""=>""70％"", ""detail""=>""小テスト3回：30％，15回目に実施する理解度確認試験40％""}, {""name""=>""レポート"", ""rate""=>""25％"", ""detail""=>""毎回の演習とレポート課題：25％""}, {""name""=>""平常点評価"", ""rate""=>""5％"", ""detail""=>""原則として欠席がないこと．""}]"
2018,創造理工学部,エンジニアリング・サーモダイナミクス,小野田　弘士／勝田　正文／草鹿　仁／中垣　隆雄,秋学期  月4-5,専門必修,2,2,57-202室,西早稲田（旧大久保）,日本語,機械工学,機械工学,熱工学,中級レベル（発展・応用）,講義,false,false,秋学期,1,5,57-202室,工業熱学第2版 斎藤孟・小泉睦男共著（共立出版）,"[{""name""=>""試験"", ""rate""=>""70％"", ""detail""=>""小テスト3回：30％，15回目に実施する理解度確認試験40％""}, {""name""=>""レポート"", ""rate""=>""25％"", ""detail""=>""毎回の演習とレポート課題：25％""}, {""name""=>""平常点評価"", ""rate""=>""5％"", ""detail""=>""原則として欠席がないこと．""}]"
2018,創造理工学部,エンジニアリング・サーモダイナミクス　　【前年度成績S評価者用】,小野田　弘士／勝田　正文／草鹿　仁／中垣　隆雄,秋学期  無その他,専門必修,2,2,"",西早稲田（旧大久保）,日本語,機械工学,機械工学,熱工学,中級レベル（発展・応用）,講義,false,false,秋学期,なし,なし,なし,工業熱学第2版 斎藤孟・小泉睦男共著（共立出版）,"[{""name""=>""試験"", ""rate""=>""70％"", ""detail""=>""小テスト：30％、定期試験40％""}, {""name""=>""レポート"", ""rate""=>""30％"", ""detail""=>""毎回の演習：30％""}]"
2018,創造理工学部,プロジェクト・ベースド・ラーニング3,岩崎　清隆／梅津　光生,春学期  無その他,専門必修,2,2,"",西早稲田（旧大久保）,日本語,機械工学,機械工学,設計工学・機械機能要素・トライボロジー,中級レベル（発展・応用）,講義,false,false,春学期,なし,なし,なし,なし,"[{""name""=>""試験"", ""rate""=>""0％"", ""detail""=>""""}, {""name""=>""レポート"", ""rate""=>""90％"", ""detail""=>""レポートの質を重視し、他のレポートをコピーあるいは、WEBのデータをそのまま貼り付けたものは評価対象外。""}, {""name""=>""平常点評価"", ""rate""=>""10％"", ""detail""=>""出席数も加味する""}, {""name""=>""その他"", ""rate""=>""0％"", ""detail""=>""""}]"
2018,創造理工学部,プロジェクト・ベースド・ラーニング3　　【前年度成績S評価者用】,岩崎　清隆／梅津　光生,春学期  無その他,専門必修,2,2,"",西早稲田（旧大久保）,日本語,機械工学,機械工学,設計工学・機械機能要素・トライボロジー,中級レベル（発展・応用）,講義,false,false,春学期,なし,なし,なし,なし,"[{""name""=>""試験"", ""rate""=>""0％"", ""detail""=>""""}, {""name""=>""レポート"", ""rate""=>""90％"", ""detail""=>""レポートの質を重視し、他のレポートをコピーあるいは、WEBのデータをそのまま貼り付けたものは評価対象外。""}, {""name""=>""平常点評価"", ""rate""=>""10％"", ""detail""=>""出席数も加味する""}, {""name""=>""その他"", ""rate""=>""0％"", ""detail""=>""""}]"
2018,創造理工学部,プロジェクト・ベースド・ラーニング4,梅津　光生／小野田　弘士／紙屋　雄史／関谷　弘志／中垣　隆雄,春学期  無その他,専門必修,2,2,"",西早稲田（旧大久保）,日本語,機械工学,機械工学,設計工学・機械機能要素・トライボロジー,中級レベル（発展・応用）,講義,false,false,春学期,なし,なし,なし,配付資料,"[{""name""=>""試験"", ""rate""=>""0％"", ""detail""=>""""}, {""name""=>""レポート"", ""rate""=>""60％"", ""detail""=>""作品を含む：40％、プレゼンテーション・ディスカッション：20％""}, {""name""=>""平常点評価"", ""rate""=>""40％"", ""detail""=>""出席点40％。正当な理由のない3回以上の欠席は履修を認めない。""}]"
2018,創造理工学部,プロジェクト・ベースド・ラーニング4　　【前年度成績S評価者用】,梅津　光生／小野田　弘士／紙屋　雄史／関谷　弘志／中垣　隆雄,春学期  無その他,専門必修,2,2,"",西早稲田（旧大久保）,日本語,機械工学,機械工学,設計工学・機械機能要素・トライボロジー,中級レベル（発展・応用）,講義,false,false,春学期,なし,なし,なし,配付資料,"[{""name""=>""試験"", ""rate""=>""0％"", ""detail""=>""""}, {""name""=>""レポート"", ""rate""=>""60％"", ""detail""=>""作品を含む：40％、プレゼンテーション・ディスカッション：20％""}, {""name""=>""平常点評価"", ""rate""=>""40％"", ""detail""=>""出席点40％。正当な理由のない3回以上の欠席は履修を認めない。""}]"
